,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,introduction,conclusion,text,word freq. in sentence
0,0.5970764617691154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748231377444861,0.14752980400080826,0.06300527859237537,0.02449026084975509
1,0.540045766590389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23427804796243504,0.1482863670982483,0.05910558131345736,0.036108896229638913
2,0.2904019688269073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1317199654278306,0.11774920947592141,0.031604589585172115,0.020845198769791545
3,0.6790281329923274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508951722434869,0.22774783807494675,0.07081241027744412,0.08360861145916391
4,0.6790281329923274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31361896530435857,0.2602832435142248,0.08261447865701814,0.04123476477958765
5,0.48097826086956524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19312325758215765,0.18217311421863835,0.055200845665961944,0.03212210957967878
6,0.23836090804155444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206665825022093,0.1817048028710326,0.05912466609915755,0.046930174279530695
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15426662617673856,0.0,0.007903705229700698,0.001139081899988609
8,0.06156521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523740485683218,0.06409718278561023,0.06282288955817422,0.016061054789839383
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206665825022093,0.016518618442821143,0.01576657762644201,0.004784143979952158
10,0.07125603864734299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178574491808903,0.05020111386138614,0.027636128425261672,0.008201389679917985
11,0.21180694056641405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23873200324689195,0.16690240452616692,0.0394674190988449,0.035539355279644615
12,0.2676748582230624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607201035879871,0.09860474538502444,0.06696471002376134,0.019592208679804074
