,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,introduction,conclusion,text,word freq. in sentence
0,0.54,0.0,0.0,0.0,0.0,0.0,0.09807938540332906,0.1261516654854713,0.048882733938128496,0.16483516483516483
1,0.9135338345864662,0.0,0.0,0.0,0.0,0.0,0.2101375875749135,0.4311418685121107,0.10439594433888305,0.4084249084249085
2,1.0,0.0,0.0,0.0,0.0,0.0,0.24179292929292928,0.52046783625731,0.11125756486015008,0.6245421245421247
3,0.8693181818181819,0.0,0.0,0.0,0.0,0.0,0.17805671780567178,0.24709352767655735,0.06961312439599238,0.3168498168498169
4,1.0,0.0,0.0,0.0,0.0,0.0,0.20955387205387202,0.24492604059167525,0.11125756486015008,0.42307692307692313
5,0.5892857142857143,0.0,0.0,0.0,0.0,0.0,0.08161786642799301,0.22010245539657305,0.06981104288918594,0.2582417582417582
6,0.957089552238806,0.0,0.0,0.0,0.0,0.0,0.22598727188435117,0.3377609108159393,0.10434814928816477,0.6153846153846155
7,0.28321678321678323,0.0,0.0,0.0,0.0,0.0,0.4463869463869464,0.2991596638655462,0.10391983210288164,0.2838827838827839
8,0.3356353591160221,0.0,0.0,0.0,0.0,0.0,1.0,0.5667070952092177,0.23859892962319715,0.7527472527472527
9,0.1594488188976378,0.0,0.0,0.0,0.0,0.0,0.19560776302349336,0.18809439943642128,0.06977798550460133,0.16666666666666666
10,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.3223905723905724,0.3673890608875129,0.0903860559638679,0.46886446886446886
11,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.16346564233888178,0.09461374911410347,0.034908470732234145,0.11904761904761907
12,0.09854014598540146,0.0,0.0,0.0,0.0,0.0,0.3536472760849492,0.15218878248974008,0.11115621791606643,0.2417582417582418
13,0.2556818181818182,0.0,0.0,0.0,0.0,0.0,0.27517856388149275,0.21620683671698768,0.08354538681079988,0.4047619047619048
14,0.265748031496063,0.0,0.0,0.0,0.0,0.0,0.19560776302349336,0.1567453328636844,0.048834629761860364,0.19780219780219782
15,0.21600000000000003,0.0,0.0,0.0,0.0,0.0,0.16346564233888178,0.22076541459957477,0.06285699714402285,0.32600732600732607
16,0.10384615384615385,0.0,0.0,0.0,0.0,0.0,0.2434837889383344,0.15534997381742016,0.02784627325473876,0.13553113553113555
17,0.10074626865671642,0.0,0.0,0.0,0.0,0.0,0.306697011843048,0.09211661204071073,0.05562706946220878,0.18131868131868134
18,0.3423913043478261,0.0,0.0,0.0,0.0,0.0,0.36921077999916174,0.24279624893435636,0.11110560954912789,0.46886446886446886
19,0.4623287671232877,0.0,0.0,0.0,0.0,0.0,0.4921858806947726,0.2966172304615898,0.10377779093644332,0.622710622710623
20,0.21774193548387097,0.0,0.0,0.0,0.0,0.0,0.14732658033081164,0.18979918251288433,0.041916675114681806,0.3406593406593407
21,0.15111940298507462,0.0,0.0,0.0,0.0,0.0,0.306697011843048,0.15352768673451786,0.04866691520135793,0.29853479853479853
22,0.4567669172932331,0.0,0.0,0.0,0.0,0.0,0.2909597366421879,0.2771626297577855,0.0835065199843208,0.4633699633699634
23,0.29347826086956524,0.0,0.0,0.0,0.0,0.0,0.36921077999916174,0.18209718670076727,0.07636445412719353,0.39377289377289365
24,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.3223905723905724,0.3673890608875129,0.10430039522805601,0.5421245421245422
25,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.17955930614158463,0.22010245539657305,0.055842795293797785,0.24175824175824176
26,0.4567669172932331,0.0,0.0,0.0,0.0,0.0,0.2909597366421879,0.3079584775086505,0.09743280288736231,0.49267399267399276
27,0.4122137404580153,0.0,0.0,0.0,0.0,0.0,0.25935330963263925,0.309780717020536,0.09752253409163447,0.4194139194139194
28,0.2109375,0.0,0.0,0.0,0.0,0.0,0.21161120319605592,0.1562774363476734,0.06276684060721062,0.23809523809523808
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0330656997323664,0.03231663035584604,0.007008256379929947,0.06043956043956045
30,0.369140625,0.0,0.0,0.0,0.0,0.0,0.21161120319605592,0.2500438981562774,0.06974495655647657,0.4725274725274726
31,0.48214285714285715,0.0,0.0,0.0,0.0,0.0,0.400208986415883,0.4224444821156128,0.14571594675637972,0.5512820512820513
32,0.38571428571428573,0.0,0.0,0.0,0.0,0.0,0.400208986415883,0.39226987625021187,0.12488909235067584,0.43223443223443225
33,0.20610687022900764,0.0,0.0,0.0,0.0,0.0,0.25935330963263925,0.24782457361642882,0.0766151634962178,0.4175824175824176
34,0.4,0.0,0.0,0.0,0.0,0.0,0.3223905723905724,0.3673890608875129,0.12517190412433818,0.6153846153846155
35,0.052734375,0.0,0.0,0.0,0.0,0.0,0.21161120319605592,0.2500438981562774,0.05578872465794467,0.22710622710622716
36,0.1534090909090909,0.0,0.0,0.0,0.0,0.0,0.27517856388149275,0.24709352767655735,0.10444378043301115,0.3864468864468864
37,0.5265957446808511,0.0,0.0,0.0,0.0,0.0,0.4156440437432173,0.3309668695064233,0.13871130610296434,0.5952380952380955
38,0.057203389830508475,0.0,0.0,0.0,0.0,0.0,0.04952799689641795,0.0644343891402715,0.007002199111996737,0.029304029304029307
39,0.05487804878048781,0.0,0.0,0.0,0.0,0.0,0.13114192775209724,0.15864527629233513,0.048930921052631575,0.17399267399267396
40,0.44669117647058826,0.0,0.0,0.0,0.0,0.0,0.33804060017652254,0.33579145944091926,0.12511524479171504,0.6355311355311357
41,0.4434306569343066,0.0,0.0,0.0,0.0,0.0,0.3536472760849492,0.30437756497948015,0.13200984205751032,0.4908424908424908
42,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.16346564233888178,0.18922749822820695,0.048882733938128496,0.18131868131868134
43,0.3662790697674419,0.0,0.0,0.0,0.0,0.0,0.22756981580510993,0.2804621848739496,0.08366218780696874,0.43772893772893773
44,0.421875,0.0,0.0,0.0,0.0,0.0,0.4616951407074864,0.47729177140941853,0.16624624905606478,0.7142857142857144
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0659435261707989,0.0,0.021006613035178617,0.03846153846153847
