,abstract,keyword0,keyword1,keyword2,keyword3,keyword4,introduction,conclusion,text,word freq. in sentence
0,0.4944444444444444,0.0,0.0,0.0,0.0,0.0,0.45126353790613716,0.3061224489795918,0.08521595063907836,0.15938864628820953
1,0.6685446009389672,0.0,0.0,0.0,0.0,0.0,0.3989361702127659,0.4276315789473684,0.15792477606898014,0.1528384279475982
2,0.6019323671497585,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.4666666666666667,0.12157858704134808,0.24890829694323133
3,0.6019323671497585,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.4666666666666667,0.10940720457892167,0.16703056768558946
4,0.13484848484848486,0.0,0.0,0.0,0.0,0.0,0.4963898916967509,0.23809523809523808,0.08521595063907836,0.17030567685589512
5,0.07911111111111112,0.0,0.0,0.0,0.0,0.0,0.8741258741258742,0.09615384615384616,0.048349112391377715,0.0524017467248908
6,0.12714285714285714,0.0,0.0,0.0,0.0,0.0,0.6672597864768683,0.1324503311258278,0.06068246641019311,0.10480349344978164
7,0.04238095238095238,0.0,0.0,0.0,0.0,0.0,0.6672597864768683,0.0662251655629139,0.10934559150617124,0.1451965065502183
8,0.17450980392156862,0.0,0.0,0.0,0.0,0.0,0.5824372759856631,0.16778523489932884,0.09729188560089154,0.12663755458515277
9,0.040639269406392696,0.0,0.0,0.0,0.0,0.0,0.7922535211267605,0.1623376623376623,0.08486307487068318,0.1102620087336244
10,0.18835978835978837,0.0,0.0,0.0,0.0,0.0,0.36496350364963503,0.1736111111111111,0.048752586712148605,0.1102620087336244
11,0.044949494949494954,0.0,0.0,0.0,0.0,0.0,0.4963898916967509,0.17006802721088435,0.048651299590129364,0.08842794759825325
12,0.08989898989898991,0.0,0.0,0.0,0.0,0.0,0.4963898916967509,0.1020408163265306,0.07302773362276202,0.1451965065502183
13,0.20892018779342725,0.0,0.0,0.0,0.0,0.0,0.7092198581560283,0.2631578947368421,0.10928403511518048,0.1888646288209606
